"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","core_enrichment_symbol"
"hsa04713","Circadian entrainment",82,-0.467417273605594,-1.42074250391244,0.0104208562136263,0.0104506088366488,0.0283374160195101,2787,"tags=28%, list=15%, signal=24%","51655/55811/6263/2791/55970/8864/2904/776/5332/8913/111/2770/112/108/2893/196883/8912/816/5592/117/2977/775/107","RASD1, ADCY10, RYR3, GNG11, GNG12, PER2, GRIN2B, CACNA1D, PLCB4, CACNA1G, ADCY5, GNAI1, ADCY6, ADCY2, GRIA4, ADCY4, CACNA1H, CAMK2B, PRKG1, ADCYAP1R1, GUCY1A2, CACNA1C, ADCY1"
"hsa04072","Phospholipase D signaling pathway",141,-0.436137911166514,-1.39637994705861,0.010873549842251,0.0108968170673057,0.0292205611859871,2663,"tags=26%, list=14%, signal=22%","3815/1759/22800/183/283748/8877/9265/2915/5332/26052/10000/5155/111/112/8612/108/1607/8613/196883/9162/25759/2918/4254/554/5154/8503/3643/2846/8611/10411/185/80310/5159/11069/552/107","KIT, DNM1, RRAS2, AGT, PLA2G4D, SPHK1, CYTH3, GRM5, PLCB4, DNM3, AKT3, PDGFB, ADCY5, ADCY6, PLPP2, ADCY2, DGKB, PLPP3, ADCY4, DGKI, SHC2, GRM8, KITLG, AVPR2, PDGFA, PIK3R3, INSR, LPAR4, PLPP1, RAPGEF3, AGTR1, PDGFD, PDGFRB, RAPGEF4, AVPR1A, ADCY1"
"hsa04392","Hippo signaling pathway - multiple species",28,-0.621676664848121,-1.61309490015573,0.0113282771354063,0.0113444257842094,0.0300885696252529,2689,"tags=50%, list=15%, signal=43%","166824/26524/7003/79633/60485/54798/10413/122786/8642/7004/7005/25937/126374/8463","RASSF6, LATS2, TEAD1, FAT4, SAV1, DCHS2, YAP1, FRMD6, DCHS1, TEAD4, TEAD3, WWTR1, WTIP, TEAD2"
"hsa05170","Human immunodeficiency virus 1 infection",185,0.285322926662976,1.25622302446645,0.0122590416721194,0.0122677731832819,0.0321864735977002,4036,"tags=32%, list=22%, signal=25%","1234/164668/5293/917/25939/916/5579/915/5880/356/60489/920/3456/140564/200316/59345/3984/2793/2775/27350/919/7099/4615/162/7097/2185/472/841/4775/5603/54331/5058/3709/51135/5336/7133/7188/8905/6891/23118/9133/3551/578/9582/5608/200315/207/5062/8906/995/3654/2475/2792/8517/5605/2771/2790/545/5532","CCR5, APOBEC3H, PIK3CD, CD3G, SAMHD1, CD3E, PRKCB, CD3D, RAC2, FASLG, APOBEC3G, CD4, IFNB1, APOBEC3D, APOBEC3F, GNB4, LIMK1, GNGT2, GNAO1, APOBEC3C, CD247, TLR4, MYD88, AP1B1, TLR2, PTK2B, ATM, CASP8, NFATC3, MAPK13, GNG2, PAK1, ITPR2, IRAK4, PLCG2, TNFRSF1B, TRAF5, AP1S2, TAP2, TAB2, CCNB2, IKBKB, BAK1, APOBEC3B, MAP2K6, APOBEC3A, AKT1, PAK2, AP1G2, CDC25C, IRAK1, MTOR, GNGT1, IKBKG, MAP2K2, GNAI2, GNG10, ATR, PPP3CB"
"hsa04916","Melanogenesis",89,-0.464636083205499,-1.41915734422727,0.0124672908942872,0.0124672908942872,0.032361269426559,2131,"tags=22%, list=12%, signal=20%","7473/7482/1906/5332/8325/111/2770/112/108/196883/8322/8324/4254/816/90993/11211/54361/83439/1910/107","WNT3, WNT2B, EDN1, PLCB4, FZD8, ADCY5, GNAI1, ADCY6, ADCY2, ADCY4, FZD4, FZD7, KITLG, CAMK2B, CREB3L1, FZD10, WNT4, TCF7L1, EDNRB, ADCY1"
"GO:0050853","B cell receptor signaling pathway",112,0.815255533121032,3.41787909257015,1e-10,1.85397953325869e-09,5.66197539098105e-09,1792,"tags=73%, list=10%, signal=67%","28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/952/28391/28442/3538/3539/3500/28412/28408/3502/28455/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/3932/4332/28834/28464/5293/28423/28400/28426/28457/3495/3071/1493/5579/6850/28410/5788/150372/28394/695/5777/26191/28639/28444/28450/3702/28638/7462/26228/930/28526/2213/115352/28395/973/9404/257144/29760/3494/11314/3507/4067/3493/933","IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, CD38, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, LCK, MNDA, IGLC7, IGHV1-58, PIK3CD, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, IGHD, NCKAP1L, CTLA4, PRKCB, SYK, IGHV3-72, PTPRC, NFAM1, IGHV4-39, BTK, PTPN6, PTPN22, TRBC1, IGHV3-21, IGHV3-11, ITK, TRBC2, LAT2, STAP1, CD19, TRDC, FCGR2B, FCRL3, IGHV4-34, CD79A, LPXN, GCSAM, BLNK, IGHA2, CD300A, IGHM, LYN, IGHA1, CD22"
"GO:0002377","immunoglobulin production",191,0.747624595089091,3.35055683157537,1e-10,1.85397953325869e-09,5.66197539098105e-09,1855,"tags=54%, list=10%, signal=49%","59067/28885/28813/28907/28825/28882/28896/28891/28778/28883/28903/28921/28916/28908/28940/28881/28919/28821/28923/28809/28793/28803/28876/28518/28913/28781/28643/28802/28870/28797/28820/28816/28875/28900/1378/51237/28677/28815/28517/50943/28943/28822/202309/28664/28884/28644/28942/28516/28826/28906/28937/28823/28877/54440/28939/3514/28799/28669/28783/28893/28930/28784/28874/28817/28920/25939/28814/28931/28912/28935/5788/28795/28941/10721/959/6375/28796/695/7292/28774/3109/28902/3111/28811/30009/28772/2213/942/8741/10538/28691/115352/3108/3122/3113/126259/3117/3115/3118/28775/933/28665/28915","IL21, IGKV2D-24, IGLV2-23, IGKV5-2, IGLV1-40, IGKV2D-29, IGKV1D-33, IGKV1D-43, IGLV6-57, IGKV2D-28, IGKV1D-12, IGKV2-28, IGKV2-40, IGKV4-1, IGKV1-12, IGKV2D-30, IGKV2-30, IGLV1-50, IGKV2-24, IGLV3-1, IGLV3-25, IGLV3-10, IGKV3D-11, TRDV1, IGKV3-15, IGLV5-45, TRAV38-2DV8, IGLV3-12, IGKV6D-21, IGLV3-19, IGLV1-51, IGLV2-11, IGKV3D-15, IGKV1D-17, CR1, MZB1, TRAV9-2, IGLV2-14, TRDV2, FOXP3, IGKV1-6, IGLV1-47, GAPT, TRAV19, IGKV2D-26, TRAV38-1, IGKV1-8, TRDV3, IGLV1-36, IGKV6-21, IGKV1-17, IGLV1-44, IGKV3D-7, SASH3, IGKV1-13, IGKC, IGLV3-16, TRAV14DV4, IGLV5-37, IGKV1D-39, IGKV1-39, IGLV4-69, IGKV3D-20, IGLV2-8, IGKV2-29, SAMHD1, IGLV2-18, IGKV1-37, IGKV3-20, IGKV1-27, PTPRC, IGLV3-22, IGKV1-9, POLQ, CD40LG, XCL1, IGLV3-21, BTK, TNFSF4, IGLV8-61, HLA-DMB, IGKV1D-13, HLA-DOA, IGLV2-33, TBX21, IGLV10-54, FCGR2B, CD86, TNFSF13, BATF, TRAV2, FCRL3, HLA-DMA, HLA-DRA, HLA-DPA1, TMIGD2, HLA-DQA1, HLA-DPB1, HLA-DQA2, IGLV7-46, CD22, TRAV18, IGKV3-7"
"GO:0050871","positive regulation of B cell activation",126,0.76817359829237,3.27230174540383,1e-10,1.85397953325869e-09,5.66197539098105e-09,2096,"tags=62%, list=11%, signal=55%","59067/28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/952/28391/28442/3538/3539/3500/28412/28408/3502/28455/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/54440/3542/28424/28449/28409/3514/388077/28834/28464/10673/28423/28400/28426/28457/3495/3071/939/6850/28410/5788/28394/695/7292/28639/28444/28450/28638/30009/28526/8741/115352/28395/972/7099/3494/3507/30011/3493/84433/114609/64127/3635/79915/2048","IL21, IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, CD38, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, SASH3, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, IGLC7, IGHV1-58, TNFSF13B, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, IGHD, NCKAP1L, CD27, SYK, IGHV3-72, PTPRC, IGHV4-39, BTK, TNFSF4, TRBC1, IGHV3-21, IGHV3-11, TRBC2, TBX21, TRDC, TNFSF13, FCRL3, IGHV4-34, CD74, TLR4, IGHA2, IGHM, SH3KBP1, IGHA1, CARD11, TIRAP, NOD2, INPP5D, ATAD5, EPHB2"
"GO:0006958","complement activation, classical pathway",88,0.811573703055759,3.24335822263002,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=77%, list=9%, signal=71%","325/28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/3500/28412/28408/3502/28455/1378/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/1401/1380/28834/28464/28423/28400/28426/28457/3495/1379/714/725/28410/713/54209/28394/28639/28444/28450/28638/712/28526/722/733/28395/717/3494/3507","APCS, IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, CR1, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, CRP, CR2, IGLC7, IGHV1-58, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, IGHD, CR1L, C1QC, C4BPB, IGHV3-72, C1QB, TREM2, IGHV4-39, TRBC1, IGHV3-21, IGHV3-11, TRBC2, C1QA, TRDC, C4BPA, C8G, IGHV4-34, C2, IGHA2, IGHM"
"GO:0006911","phagocytosis, engulfment",109,0.777626959035803,3.21763759007124,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=67%, list=9%, signal=61%","28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/3500/28412/28408/3502/28455/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/23616/28834/28464/28423/28400/28426/28457/2209/3495/3689/51411/3071/5880/3684/28410/54209/28394/4481/10347/28639/28444/8685/64581/28450/28638/26228/114786/28526/2213/9938/28395/199/3494/11314/3507","IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, SH3BP1, IGLC7, IGHV1-58, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, FCGR1A, IGHD, ITGB2, BIN2, NCKAP1L, RAC2, ITGAM, IGHV3-72, TREM2, IGHV4-39, MSR1, ABCA7, TRBC1, IGHV3-21, MARCO, CLEC7A, IGHV3-11, TRBC2, STAP1, XKR4, TRDC, FCGR2B, ARHGAP25, IGHV4-34, AIF1, IGHA2, CD300A, IGHM"
"GO:0050864","regulation of B cell activation",173,0.718944263245173,3.21753392070155,1e-10,1.85397953325869e-09,5.66197539098105e-09,2096,"tags=57%, list=11%, signal=51%","59067/28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/952/28391/28442/3538/3539/3500/28412/28408/3502/28455/1378/51237/28458/28420/28452/28388/50943/28454/28467/28445/28447/28385/3501/3503/100423062/28432/54440/3542/28424/28449/28409/22806/3514/388077/4332/56833/28834/28464/10673/28423/28400/28426/28457/3495/3071/374403/1493/939/6850/28410/5788/150372/28394/695/5777/7292/28639/28444/28450/28638/930/30009/7305/7805/28526/2213/8741/115352/28395/972/7099/3494/11314/3507/678/4067/30011/3493/933/84433/9473/114609/64127/3635/472/23495/79915/2048","IL21, IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, CD38, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, CR1, MZB1, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, FOXP3, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, SASH3, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IKZF3, IGKC, IGHV1OR15-1, MNDA, SLAMF8, IGLC7, IGHV1-58, TNFSF13B, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, IGHD, NCKAP1L, TBC1D10C, CTLA4, CD27, SYK, IGHV3-72, PTPRC, NFAM1, IGHV4-39, BTK, PTPN6, TNFSF4, TRBC1, IGHV3-21, IGHV3-11, TRBC2, CD19, TBX21, TYROBP, LAPTM5, TRDC, FCGR2B, TNFSF13, FCRL3, IGHV4-34, CD74, TLR4, IGHA2, CD300A, IGHM, ZFP36L2, LYN, SH3KBP1, IGHA1, CD22, CARD11, THEMIS2, TIRAP, NOD2, INPP5D, ATM, TNFRSF13B, ATAD5, EPHB2"
"GO:0002455","humoral immune response mediated by circulating immunoglobulin",101,0.780635075905691,3.20698905363412,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=72%, list=9%, signal=66%","325/28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/3500/28412/28408/3502/28455/1378/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/1401/1380/28834/28464/28423/28400/28426/28457/3495/1379/714/725/28410/713/5788/54209/28394/5777/28639/28444/28450/28638/4049/712/28526/2213/722/733/28395/717/2208/3494/3507","APCS, IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, CR1, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, CRP, CR2, IGLC7, IGHV1-58, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, IGHD, CR1L, C1QC, C4BPB, IGHV3-72, C1QB, PTPRC, TREM2, IGHV4-39, PTPN6, TRBC1, IGHV3-21, IGHV3-11, TRBC2, LTA, C1QA, TRDC, FCGR2B, C4BPA, C8G, IGHV4-34, C2, FCER2, IGHA2, IGHM"
"GO:0016064","immunoglobulin mediated immune response",186,0.709275903906332,3.18141654068684,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=56%, list=9%, signal=51%","325/28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/51311/3500/28412/28408/3502/28455/1378/28458/28420/28452/28388/50943/28454/28467/202309/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/1401/1380/28834/28464/1439/28423/28400/3581/28426/28457/2209/3495/1379/939/2214/714/725/28410/713/5788/54209/959/6375/28394/695/5777/7292/3109/28639/28444/64170/28450/10666/28638/4049/3111/712/930/2207/30009/28526/2213/722/8741/10538/733/28395/3108/3122/3113/717/5580/10312/3117/2208/972/3115/3118/4615/3494/3507","APCS, IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, TLR8, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, CR1, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, FOXP3, IGHV2-70, IGHV1-24, GAPT, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, CRP, CR2, IGLC7, IGHV1-58, CSF2RB, IGHV3-49, IGHV4-28, IL9R, IGHV3-43, IGHV2-5, FCGR1A, IGHD, CR1L, CD27, FCGR3A, C1QC, C4BPB, IGHV3-72, C1QB, PTPRC, TREM2, CD40LG, XCL1, IGHV4-39, BTK, PTPN6, TNFSF4, HLA-DMB, TRBC1, IGHV3-21, CARD9, IGHV3-11, CD226, TRBC2, LTA, HLA-DOA, C1QA, CD19, FCER1G, TBX21, TRDC, FCGR2B, C4BPA, TNFSF13, BATF, C8G, IGHV4-34, HLA-DMA, HLA-DRA, HLA-DPA1, C2, PRKCD, TCIRG1, HLA-DQA1, FCER2, CD74, HLA-DPB1, HLA-DQA2, MYD88, IGHA2, IGHM"
"GO:0099024","plasma membrane invagination",118,0.75839337451263,3.15892258553634,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=63%, list=9%, signal=58%","28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/3500/28412/28408/3502/28455/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/23616/28834/28464/28423/28400/28426/28457/2209/3495/3689/51411/3071/5880/3684/28410/54209/28394/4481/10347/28639/28444/8685/64581/28450/28638/26228/114786/28526/2213/9938/28395/199/3494/112574/11314/3507","IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, SH3BP1, IGLC7, IGHV1-58, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, FCGR1A, IGHD, ITGB2, BIN2, NCKAP1L, RAC2, ITGAM, IGHV3-72, TREM2, IGHV4-39, MSR1, ABCA7, TRBC1, IGHV3-21, MARCO, CLEC7A, IGHV3-11, TRBC2, STAP1, XKR4, TRDC, FCGR2B, ARHGAP25, IGHV4-34, AIF1, IGHA2, SNX18, CD300A, IGHM"
"GO:0010324","membrane invagination",125,0.740783918666823,3.15035175341576,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=59%, list=9%, signal=54%","28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/3500/28412/28408/3502/28455/28458/28420/28452/28388/28454/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/23616/28834/28464/28423/28400/28426/28457/2209/3495/3689/51411/3071/5880/3684/28410/54209/28394/4481/10347/28639/28444/8685/64581/28450/28638/26228/114786/28526/2213/9938/28395/199/3494/112574/11314/3507","IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, IGHV2-70, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, SH3BP1, IGLC7, IGHV1-58, IGHV3-49, IGHV4-28, IGHV3-43, IGHV2-5, FCGR1A, IGHD, ITGB2, BIN2, NCKAP1L, RAC2, ITGAM, IGHV3-72, TREM2, IGHV4-39, MSR1, ABCA7, TRBC1, IGHV3-21, MARCO, CLEC7A, IGHV3-11, TRBC2, STAP1, XKR4, TRDC, FCGR2B, ARHGAP25, IGHV4-34, AIF1, IGHA2, SNX18, CD300A, IGHM"
"GO:0019724","B cell mediated immunity",189,0.701463100044138,3.13034847528556,1e-10,1.85397953325869e-09,5.66197539098105e-09,1639,"tags=56%, list=9%, signal=51%","325/28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/28391/28442/3538/3539/51311/3500/28412/28408/3502/28455/1378/28458/28420/28452/28388/50943/28454/28467/202309/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/3514/388077/1401/1380/28834/28464/1439/28423/28400/3581/28426/28457/2209/3495/1379/939/2214/714/725/28410/713/5788/54209/959/6375/28394/695/5777/7292/3109/28639/28444/64170/28450/10666/28638/4049/3111/712/84174/930/2207/30009/28526/2213/722/8741/10538/733/28395/3108/3122/3113/717/5580/10312/3117/2208/972/3115/3118/4615/3494/3507","APCS, IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, IGHV4-61, IGHV3-23, IGLC2, IGLC3, TLR8, IGHG1, IGHV3-66, IGHV3-74, IGHG3, IGHV2-26, CR1, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, FOXP3, IGHV2-70, IGHV1-24, GAPT, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, IGKC, IGHV1OR15-1, CRP, CR2, IGLC7, IGHV1-58, CSF2RB, IGHV3-49, IGHV4-28, IL9R, IGHV3-43, IGHV2-5, FCGR1A, IGHD, CR1L, CD27, FCGR3A, C1QC, C4BPB, IGHV3-72, C1QB, PTPRC, TREM2, CD40LG, XCL1, IGHV4-39, BTK, PTPN6, TNFSF4, HLA-DMB, TRBC1, IGHV3-21, CARD9, IGHV3-11, CD226, TRBC2, LTA, HLA-DOA, C1QA, SLA2, CD19, FCER1G, TBX21, TRDC, FCGR2B, C4BPA, TNFSF13, BATF, C8G, IGHV4-34, HLA-DMA, HLA-DRA, HLA-DPA1, C2, PRKCD, TCIRG1, HLA-DQA1, FCER2, CD74, HLA-DPB1, HLA-DQA2, MYD88, IGHA2, IGHM"
"GO:0002429","immune response-activating cell surface receptor signaling pathway",269,0.661445771647976,3.10118666400073,1e-10,1.85397953325869e-09,5.66197539098105e-09,2084,"tags=52%, list=11%, signal=47%","28473/28439/28434/28448/28401/28414/28392/28396/28461/28468/952/28391/28442/3538/3539/3500/28412/28408/93978/3502/28455/1378/28458/28420/28452/28388/2359/50943/28454/1240/28467/28445/28447/28385/3501/3503/100423062/28432/3542/28424/28449/28409/926/3514/388077/53347/925/3932/387357/84106/1380/11126/4332/28834/28464/5293/100528032/28423/22914/28400/4068/28426/28457/3495/3822/3071/1493/5579/3824/8302/11006/6850/28410/2219/5788/7409/150372/719/2357/28394/695/5777/26191/11027/28639/28444/64581/28450/10666/3702/7535/28638/3055/7462/1445/54900/3823/5795/26228/84174/930/2207/259197/7305/2358/7805/28526/2213/115352/3984/28395/9840/973/2268/9404/257144/64005/5580/29760/919/3115/2625/4277/3494/11314/3507/50852/4067/23149/3493/7294/933/84433/9473/8631/79679/89857/3635/3937/8525/163486","IGHV1-3, IGHV3-30, IGHV3-33, IGHV3-15, IGHV4-4, IGHV3-64, IGHV4-59, IGHV4-31, IGHV1-69, IGHV1-18, CD38, IGHV4-61, IGHV3-23, IGLC2, IGLC3, IGHG1, IGHV3-66, IGHV3-74, CLEC6A, IGHG3, IGHV2-26, CR1, IGHV1-69-2, IGHV3-53, IGHV3-7, IGHV5-51, FPR3, FOXP3, IGHV2-70, CMKLR1, IGHV1-24, IGHV3-20, IGHV3-16, IGHV6-1, IGHG2, IGHG4, IGLL5, IGHV3-35, IGLC6, IGHV3-48, IGHV3-13, IGHV3-73, CD8B, IGKC, IGHV1OR15-1, UBASH3A, CD8A, LCK, THEMIS, PRAM1, CR2, CD160, MNDA, IGLC7, IGHV1-58, PIK3CD, KLRC4-KLRK1, IGHV3-49, KLRK1, IGHV4-28, SH2D1A, IGHV3-43, IGHV2-5, IGHD, KLRC2, NCKAP1L, CTLA4, PRKCB, KLRD1, KLRC4, LILRB4, SYK, IGHV3-72, FCN1, PTPRC, VAV1, NFAM1, C3AR1, FPR1, IGHV4-39, BTK, PTPN6, PTPN22, LILRA2, TRBC1, IGHV3-21, CLEC7A, IGHV3-11, CD226, ITK, ZAP70, TRBC2, HCK, LAT2, CSK, LAX1, KLRC3, PTPRJ, STAP1, SLA2, CD19, FCER1G, NCR3, TYROBP, FPR2, LAPTM5, TRDC, FCGR2B, FCRL3, LIMK1, IGHV4-34, TESPA1, CD79A, FGR, LPXN, GCSAM, MYO1G, PRKCD, BLNK, CD247, HLA-DPB1, GATA3, MICB, IGHA2, CD300A, IGHM, TRAT1, LYN, FCHO1, IGHA1, TXK, CD22, CARD11, THEMIS2, SKAP1, VTCN1, KLHL6, INPP5D, LCP2, DGKZ, DENND1B"
